timestamp,stator_u,stator_v,stator_w,speed
1512165600000,51.87594493230185,54.44953780704074,51.16410432862647,10068.429167320208
1512166500000,51.879333813985184,54.45000076293945,51.196727615521276,10066.050056017979
1512167400000,51.852222612169044,54.45000076293945,51.23175900247362,10066.134002330076
1512168300000,51.84955592685276,54.4377785152859,51.21574043697782,10063.615816562404
1512169200000,51.85377818213568,54.44065728043066,51.17083298365275,10065.192680641596
1512170100000,51.85020500093872,54.44901087905422,51.189166418711345,10061.110617691109
1512171000000,51.85303651333785,54.44644515567356,51.15888854132759,10062.836493186447
1512171900000,51.84864854106196,54.45000076293945,51.18564050462511,10064.608146855893
1512172800000,51.86519485579596,54.45037112765842,51.18283063040839,10066.318743215179
1512173700000,51.90451159868169,54.45067204899258,51.215681910399645,10067.113240666888
1512174600000,,54.44991147858757,51.18417827034918,10064.913101460075
1512175500000,51.92413041230856,54.44904839651925,51.18944369422065,10065.276832181353
1512176400000,51.95039398526885,54.446667416890456,51.20636683570014,10068.767171494388
1512177300000,51.88012040456136,54.45044520060221,51.22077503507099,10063.894586919852
1512178200000,51.903981939951585,54.45566734313965,51.19587216150194,10062.184446029803
1512179100000,51.854722627003994,54.45166740417481,51.191341987488755,10061.828245916191
1512180000000,51.848978135850686,54.40084471458045,51.16198973277258,10062.719141907315
1512180900000,51.82694131052392,54.34962120830504,51.12615034163945,10063.666379203136
1512181800000,51.84408158359364,54.353001057660144,51.08349934683906,10064.289779166667
1512182700000,51.849047978719085,54.403824526212034,51.17969402207269,10066.058904494568
1512183600000,51.85095278422038,54.406488794654315,51.203842362651116,10068.365557849987
1512184500000,51.85638928943211,54.45171899068924,51.203573270020655,10066.213354599444
1512185400000,51.881944857703324,54.45228247415452,51.2018884616428,10064.363236799823
1512186300000,51.84764990032228,54.42279277703701,51.17194401423136,10062.623709089068
1512187200000,51.84642490702137,54.45498644184863,51.17638856040106,10064.766112516369
1512188100000,51.851164429276075,54.45000076293945,51.19777749379475,10064.479961385925
1512189000000,51.86650608127953,54.44728693839832,51.206244031270344,10066.167101488787
1512189900000,51.937145855569426,54.44975147899399,51.192643804338246,10064.16319565606
1512190800000,51.86458379427592,54.44963039822049,51.1822912507587,10063.52173909945
1512191700000,51.85261704444886,54.441667387220605,51.21659673319922,10063.985478075627
1512192600000,51.88502270592585,54.45000076293945,51.196388249927104,10065.835907355991
1512193500000,51.93166737026638,54.45305627187093,51.205673957249466,10064.031637166368
1512194400000,51.938768698211405,54.450834083557126,51.195435875938045,10065.448530793055
1512195300000,51.951242858353396,54.474365470522926,51.20694413185121,10063.553707130026
1512196200000,51.958562140237724,54.54011347520921,51.252777798970534,10066.987335610143
1512197100000,51.95920697166806,54.550520062446594,51.287820698664724,10068.947364944417
1512198000000,51.955000644259975,54.54749927520752,51.29495746905987,10069.057494335855
1512198900000,51.999022237141936,54.549721463521315,51.320555856492774,10070.19637328951
1512199800000,51.94653414916992,54.54694372812907,51.322222518920896,10067.542537908152
1512200700000,51.945972961849634,54.5494436899821,51.315000258551706,10065.86673084412
1512201600000,51.95097297032674,54.54916591644288,51.28722237481011,10065.741247728249
1512202500000,51.949653546015426,54.54999923706055,51.31611137390136,10063.545984138267
1512203400000,51.9754401895735,54.54527708689372,51.3007938718039,10063.847844509057
1512204300000,51.94739461759242,54.549906645880796,51.324568907748926,10065.166260316664
1512205200000,51.95785001419858,54.55536963144939,51.31479670022421,10066.981269335798
1512206100000,51.981811603788756,54.55200537928829,51.350458945757076,10064.567024779511
1512207000000,52.056732458551494,54.5468125572911,51.34970055097416,10067.78121558337
1512207900000,52.04745980059797,54.562781159083045,51.347182920243995,10066.135160679416
1512208800000,52.04643607304014,54.549660561301486,51.34260622307106,10067.198292746192
1512209700000,52.04218983241489,54.54989045861162,51.352533508230145,10065.88265963767
1512210600000,51.95401392921568,54.54828986143455,51.337509545573475,10064.119980968211
1512211500000,52.04089661122115,54.55051510220482,51.35253747657492,10067.245319122032
1512212400000,52.05727852889887,54.62885866543603,51.35470833927818,10066.059522063984
1512213300000,52.05478553119888,54.62581989598372,51.35399609345657,10066.606113862445
1512214200000,52.04659983922564,54.62276711365814,51.35134300479183,10066.50134764755
1512215100000,52.05450975024511,54.55719500042144,51.34949111055446,10066.569443281667
1512216000000,52.0425617088266,54.55974801986937,51.34722262488471,10067.82873120228
1512216900000,52.03179089812194,54.55120292239718,51.345555941263825,10067.825171297834
1512217800000,51.943147126022644,54.54696006774903,51.28375016318427,10063.059620777325
1512218700000,51.9710718699864,54.543594106038405,51.30525604772289,10067.599718433352
1512219600000,51.985873231433686,54.5494436899821,51.341457491683215,10065.123594753242
1512220500000,51.95121286565608,54.554814084370925,51.332407704106096,10065.690386667482
1512221400000,51.955177451625005,54.51298498704698,51.27108040915595,10063.651480090764
1512222300000,51.94972298940022,54.54700697502723,51.28049395525897,10065.25737020487
1512223200000,51.95000076293945,54.55324705074995,51.28481500413682,10065.165934834164
1512224100000,51.95099489981668,54.549999300638845,51.26560192637973,10066.209741083208
1512225000000,51.949958992482436,54.54805482228597,51.306250206629436,10063.141885745124
1512225900000,51.95275204370893,54.550554784139,51.332500277625186,10061.934165067813
1512226800000,51.94990817175971,54.54765365741872,51.34207301425118,10061.39049437314
1512227700000,52.03085601064894,54.55606822772135,51.33042767027505,10067.360079974867
1512228600000,52.05130940225389,54.54492464365956,51.35463011706317,10069.687702596984
1512229500000,52.03688832600911,54.549251834384435,51.34753736213403,10061.731952343831
1512230400000,52.06298052046035,54.552858192785905,51.346643225351976,10068.680317797109
1512231300000,52.05101774003771,54.600961488311064,51.35194847800515,10068.788651067222
1512232200000,52.02280666953639,54.58322663644347,51.357525615499476,10069.922287378356
1512233100000,52.03279110397367,54.55700260316482,51.35165223151675,10066.990305778465
1512234000000,52.03382308423735,54.54526866951374,51.345991575120586,10065.403830716186
1512234900000,51.95474513498942,54.547221501668304,51.309074430112474,10063.847927351504
1512235800000,51.98138917287191,54.54901885986328,51.308333608839256,10065.811624048465
1512236700000,51.965556081136064,54.542785294850674,51.30000027550592,10066.01204731609
1512237600000,51.95472291310628,54.545138200124114,51.29694470299615,10064.717204913712
1512238500000,51.86861159006754,54.4499998304579,51.2258332570394,9998.214448031667
1512239400000,51.47206391834078,54.056944147745774,50.806111293368865,10011.37027120436
1512240300000,51.51876955486479,54.11234517745029,50.84250038994684,10050.753901476442
1512241200000,51.51027762095135,54.079598266695754,50.85638925764297,10036.611986026151
1512242100000,51.33840308189392,53.911265239009154,50.668610996670196,9973.399391470777
1512243000000,51.248819398879995,53.7929014912358,50.60386308997568,10030.415198161321
1512243900000,51.188518100314674,53.69944415622289,50.54752452734746,10047.810878214455
1512244800000,51.27155089378357,53.77138909233941,50.625508825867264,10060.841918324511
1512245700000,51.53074908535383,53.9947223239475,50.75471292248479,10099.945038687516
1512246600000,51.6291808524327,54.13888846503364,50.89047278298272,10085.382163530312
1512247500000,51.64079324934218,54.147407023111974,50.91597278383043,10079.644528839885
1512248400000,51.66241101974097,54.207036887274846,50.949889399210605,10092.246068997043
1512249300000,51.64291718294818,54.147221819559725,50.911685748630106,10077.003661666668
1512250200000,51.65435674917016,54.154374633895024,50.94064886305068,10082.818746310402
1512251100000,51.59679733141504,54.14951349629296,50.905972809261755,10075.752991882286
1512252000000,51.65502354303996,54.157666269938154,50.942500750223786,10077.697225142421
1512252900000,51.59269782172309,54.14927746454874,50.9078246752421,10030.723491183111
1512253800000,51.4915742026435,54.059027226765956,50.818518758703156,10047.959700177631
1512254700000,51.468796772427034,54.02791632546319,50.78074090392501,10064.292468194815
1512255600000,51.54962887234158,54.06882967474865,50.84666708840264,10069.072776975718
1512256500000,51.55888815985786,54.11572467536257,50.8909264670478,10061.731623377302
1512257400000,51.59497625033061,54.12699369330154,50.876852289835604,10070.644907256476
1512258300000,51.555207603949086,54.08618470104867,50.87825448777941,10062.417064145518
1512259200000,51.55370296195703,54.0844866548848,50.848162290101406,10064.37696976617
1512260100000,51.56027706993951,54.082102531856954,50.845806737099934,10061.210849896304
1512261000000,51.58345172216021,54.161368714438545,50.89077826182047,10064.382623630332
1512261900000,51.61500671050937,54.14874965349834,50.879528288311434,10065.685821480884
1512262800000,51.59999942779541,54.15055520799425,50.919737799147256,10065.475027607901
1512263700000,51.575706445327924,54.12999960581462,50.86929095667652,10064.691816017788
1512264600000,51.55849138290163,54.13031696743435,50.84577814737956,10061.404611473452
1512265500000,51.611200291291816,54.150793287489144,50.88933385213216,10078.163622579179
1512266400000,51.659195650669574,54.14999961853027,50.88944488101535,10082.32216296435
1512267300000,51.65290809706146,54.157684746494986,50.936889576382114,10078.499652270395
1512268200000,51.6575611896045,54.203147923504865,50.94755624983046,10060.514163267844
1512269100000,51.66230738061107,54.180647860633,50.948519155714244,10050.439008421856
1512270000000,51.62527729670207,54.174629296196834,50.95425976647271,10070.846798567318
1512270900000,51.87361150317722,54.4173333867391,51.16129591200087,10085.810129277694
1512271800000,51.7506944762336,54.31755583445232,51.04570334540473,10051.529705659366
1512272700000,51.730663482053785,54.295555775960295,51.02955518934461,10024.91615318608
1512273600000,51.73530860241549,54.2817778438992,51.05955540974936,10041.73229731794
1512274500000,51.6587774488661,54.26030876018383,51.03841221824525,10022.153656414794
1512275400000,51.69608314302233,54.28246927614566,51.05339214839632,10039.086469843925
1512276300000,51.74624999364218,54.331667031182185,51.10208264456855,10024.6143201021
1512277200000,51.75672617261372,54.32055583530003,51.06759217580159,10050.508784941976
1512278100000,51.77702394818503,54.3471114900377,51.107327527848504,10047.483778412789
1512279000000,51.815833584467576,54.377333852979866,51.113689981188095,10066.472066043636
1512279900000,51.85208367771573,54.42574147824888,51.18638851377699,10052.410702536175
1512280800000,51.92801635681637,54.48222208376285,51.21138875749375,10110.206803362978
1512281700000,51.877817989531025,54.45314882066515,51.1780552122328,10064.229092456782
1512282600000,51.915368060313675,54.470728288847816,51.21833305358886,10067.359443699494
1512283500000,51.928688815127146,54.44871725762028,51.213554988437224,10058.296309669446
1512284400000,51.858305932150955,54.450833914015035,51.22848121643065,10060.090636704916
1512285300000,51.86418691741096,54.44083389706083,51.19523538146357,10056.431218780452
1512286200000,51.9035453301889,54.46155601501465,51.20139355784715,10071.8305797126
1512287100000,51.863407905013474,54.42111172146267,51.144666281806096,10066.090333805188
1512288000000,51.8605435995408,54.447778489854606,51.19027747048272,10060.106926589888
1512288900000,51.80770311170575,54.382611662546786,51.162638457616175,10048.20582717972
1512289800000,51.70242038605704,54.27555568483141,51.026527473661645,10047.268906485748
1512290700000,51.67888846927218,54.25208332273695,50.98083362579346,10041.129560529136
1512291600000,51.674999660915795,54.24291654162937,50.97083377838135,10046.409774635098
1512292500000,51.66166631910536,54.24750001695421,50.972698829287566,10043.78475982351
1512293400000,51.641443981594506,54.18833293914795,50.92674670446486,10042.510954885774
1512294300000,51.55244372897678,54.17370337733518,50.904259787665474,10044.535412686666
1512295200000,51.62888844807944,54.184444109598786,50.91796360015869,10048.719887867368
1512296100000,51.64555515713162,54.16986737427888,50.96116708967421,10045.612469843189
1512297000000,51.620555072360574,54.161983701917855,50.92050064086914,10048.424625622776
1512297900000,51.604443889194066,54.13611070844862,50.87240785669396,10047.783969045555
1512298800000,51.55587229047504,54.10489848743786,50.851111518012154,10037.206506511782
1512299700000,51.60339403014849,54.14084137168396,50.85703743122242,10049.959287231308
1512300600000,51.612477856453026,54.1748144502993,50.90222276051839,10046.528257426113
1512301500000,51.623253610399026,54.15999961429171,50.927778455946175,10045.978767407465
1512302400000,51.60953653123644,54.15629590352376,50.92222285800511,10047.240934789903
1512303300000,51.59685124291314,54.14828662342495,50.89198464287652,10049.92873681194
1512304200000,51.63277735180325,54.15152738889058,50.92449800703261,10053.13332959567
1512305100000,51.64808158521298,54.16203661318179,50.89685240851508,10048.85789556517
1512306000000,51.61830642841481,54.15254593072114,50.91222281985813,10044.56446228087
1512306900000,51.573147477044,54.15004589469344,50.89404815492176,10044.634663200892
1512307800000,51.57307342529297,54.11925889474374,50.87508867892849,10045.131533980026
1512308700000,51.54933258056641,54.119721915986794,50.84491847435713,10044.907911042195
1512309600000,51.56611042022705,54.103240258605396,50.85520570581264,10047.253702986494
1512310500000,51.55916606055366,54.13537001433196,50.857407767684364,10048.87236006264
1512311400000,51.57152709431119,54.13777743445503,50.91277838812934,10046.711228549359
1512312300000,51.565971570544775,54.150184807954005,50.87788937462701,10046.216174347051
1512313200000,51.57822168562147,54.1295921975595,50.88837710792636,10044.404857339036
1512314100000,51.56307340833876,54.100036549038364,50.84095711295987,10042.850342222222
1512315000000,51.52481460571289,54.07499940660265,50.7951390531328,10041.079844364982
1512315900000,51.49839508621781,54.05740674336752,50.80319468710157,10045.302048062102
1512316800000,51.54827086837203,54.07249935997857,50.82666695912679,10043.282266517332
1512317700000,51.4977778116862,54.06249930063883,50.80555580986871,10042.291167162914
1512318600000,51.505055478413894,54.03666621314154,50.76888900332981,10045.416309019112
1512319500000,51.50092004016162,54.04944383833144,50.823796607829905,10048.285900272916
1512320400000,51.43196163967604,54.01055539449057,50.76138893056799,10039.389136052148
1512321300000,51.468175004020566,54.020833057827424,50.767407452618635,10040.36268430891
1512322200000,51.45111172993978,53.97601888444689,50.741296266626435,10050.50781602647
1512323100000,51.48222249348958,54.03314774831136,50.7902779367235,10049.520970175925
1512324000000,51.530277315775564,54.07277721828885,50.83027811050415,10047.736444272196
1512324900000,51.57929683261448,54.10907361772325,50.8283336215549,10045.906119525407
1512325800000,51.545979775322806,54.077036518520785,50.83560638813058,10045.996921804704
1512326700000,51.54918334086736,54.084443993038605,50.8399498795018,10044.167866061593
1512327600000,51.55084991852443,54.07902726067437,50.835555945502385,10045.330966464233
1512328500000,51.56001106103261,54.09671246210734,50.846790558614856,10040.821277802805
1512329400000,51.543740915048,54.06148079766167,50.82876575140306,10041.222450171606
1512330300000,51.569100294787475,54.09388836754693,50.85737413926557,10045.89487436173
1512331200000,51.55088815477159,54.101221588982476,50.828668288751075,10044.940217510555
1512332100000,51.55038812001546,54.116184733355475,50.84340311421288,10046.735758689072
1512333000000,51.559772048333684,54.12703676576968,50.83888927035861,10045.599186461071
1512333900000,51.49161628954338,54.051110458374026,50.806111335754395,10044.30908273963
1512334800000,51.47222264607748,54.034443918863936,50.78814830073603,10045.0980221782
1512335700000,51.47444483439128,54.02759229871962,50.78234580711082,10040.61190948669
1512336600000,51.38847272131178,53.920741314358175,50.70283933568885,10044.401239761966
1512337500000,51.36412080658807,53.94944498274062,50.6930552482605,10047.601838756438
1512338400000,51.42585251702203,53.96000061035157,50.719364929199216,10048.21611561797
1512339300000,51.4595191362169,54.00000004238552,50.738783002782746,10045.089102752112
1512340200000,51.46064874860976,54.0488882276747,50.8037965103432,10044.750375467958
1512341100000,51.49527793460422,54.072036488850905,50.824815135531956,10047.533064978668
1512342000000,51.567221535576714,54.0807402504815,50.83024721734318,10047.370448684345
1512342900000,51.5358636714794,54.08722161187066,50.81049406734514,10041.25158708447
1512343800000,51.46786645152582,54.05041589736938,50.7955557929145,10043.574480416904
1512344700000,51.45710382915678,54.04402710596721,50.77333348592122,10044.771281080431
1512345600000,51.46250048743354,54.01888868543836,50.762222268846294,10047.33321481432
1512346500000,51.449778544108064,54.01388867696127,50.75,10045.187834243336
1512347400000,51.475222600301116,54.03166624704997,50.76506955358718,10048.162683966018
1512348300000,51.470556004842116,54.051110415988504,50.784560378392534,10050.472840868697
1512349200000,51.465556081136064,54.05749931335449,50.765300989151,10039.834584160373
1512350100000,51.466852357652456,54.040277290344235,50.749315529021004,10041.848416072791
1512351000000,51.47388928731282,54.00333328247071,50.75526014560114,10044.593958362002
1512351900000,51.45439884397718,54.00999984741211,50.74493824287697,10043.35065560104
1512352800000,51.4750130075397,53.981111399332676,50.717036883036286,10043.307991423871
1512353700000,51.48984863974832,54.01722215016682,50.729351785447854,10046.797646468574
1512354600000,51.447472875383156,53.99659723175897,50.72805536058214,10044.839234665518
1512355500000,51.46308389663696,53.97229208946228,50.69277750651042,10045.47385271605
1512356400000,51.465000534057616,54.02166639963786,50.7166665395101,10048.873513392777
1512357300000,51.45416736602783,54.022777472601994,50.75500002966986,10047.004474471172
1512358200000,51.45381649418882,54.021110894944925,50.74444442325168,10043.470275283422
1512359100000,51.446832915635134,54.00777774386936,50.71888874901666,10047.156031803392
1512360000000,51.39629684024386,53.9561117808024,50.67802047861947,10044.661591210504
1512360900000,51.35592631587276,53.916944964726774,50.65642322831684,10043.813689466206
1512361800000,51.354074464020904,53.86990780123958,50.64833295610215,10044.708804943162
1512362700000,51.36111153496636,53.8830375318174,50.61722172631158,10046.711769478925
1512363600000,51.34944481319852,53.85983379152086,50.636666234334314,10042.512224875476
1512364500000,51.36488933563233,53.905833594004314,50.64333294762506,10046.898457589632
1512365400000,51.36001893855907,53.93944505055745,50.72666653527154,10043.806484453376
1512366300000,51.37120412543968,53.93805609809028,50.655555174085826,10043.365694557324
1512367200000,51.368148542333536,53.94527842203775,50.6741957184864,10043.956461726037
1512368100000,51.39296350125914,53.93527822494506,50.65524802235832,10045.091474640612
1512369000000,51.379444864061135,53.93944497638279,50.702711556449756,10047.868830827596
1512369900000,51.38527823554145,53.95861150953505,50.708815870587785,10043.517660136866
1512370800000,51.3593522813585,53.93574123382568,50.64832371782372,10049.604801086814
1512371700000,51.46148206922743,54.00314824846056,50.721259110062206,10056.663396243845
1512372600000,51.41375063260397,53.97638924916586,50.718968137105314,10039.92735918145
1512373500000,51.36541709370085,53.955278227064355,50.66769809722901,10044.889695295276
1512374400000,51.43305608961317,53.971000378926604,50.69499973720974,10047.5709094657
1512375300000,51.46481535169814,53.995666732788095,50.74611102210151,10046.340161795955
1512376200000,51.45351922776964,54.017222001817494,50.75194441477458,10051.898936384758
1512377100000,51.46944491068521,54.041943889194066,50.78409735891554,10045.552526521362
1512378000000,51.47537074618871,53.991389020284025,50.74522099013281,10040.34973356123
1512378900000,51.46129682328965,53.995555623372404,50.73984840662792,10042.823557199943
1512379800000,51.477222569783535,53.985000228881844,50.71309510185605,10043.841821998887
1512380700000,51.4622226079305,54.01944433848063,50.754682553003704,10048.550504334224
1512381600000,51.45660884924103,53.981111399332676,50.735555458068845,10040.681618485789
1512382500000,51.387836739612595,53.959306176503496,50.69611085255941,10046.283030275035
1512383400000,51.4049079435843,53.95504693984985,50.70648129781088,10045.47710917026
1512384300000,51.371629040329545,53.93953776889378,50.651851484510644,10039.581238491415
1512385200000,51.416825796763106,53.96611158582899,50.713333151075574,10045.233934597092
1512386100000,51.45775060229832,53.996666802300346,50.72355545891656,10044.140082348322
1512387000000,51.43069514168634,53.9803971457103,50.69133302900526,10038.68980263744
1512387900000,51.373194917043044,53.96127043224516,50.716870247876216,10042.017831994646
1512388800000,51.38333382076687,53.9516672346327,50.68701826802007,10046.37301894715
1512389700000,51.365741164595995,53.932222768995494,50.66541942360961,10041.603982222481
1512390600000,51.37148193076805,53.930159202454576,50.661311372709854,10048.646556674668
1512391500000,51.36388922797309,53.9298415138608,50.644379204290885,10045.820458780927
1512392400000,51.37138927247789,53.92666710747613,50.651314421053286,10041.905996320529
1512393300000,51.36350043614706,53.94527848561604,50.68935162932785,10049.18708794313
1512394200000,51.40478343770962,53.95972283681235,50.70657388545848,10048.610090819984
1512395100000,51.39810651336053,53.950556161668565,50.67398114027801,10042.193711444968
1512396000000,51.36777816348606,53.93861167695786,50.678333028157546,10043.352514802456
1512396900000,51.373333803812656,53.9419450018141,50.693888664245605,10046.787587557064
1512397800000,51.376111581590436,53.95500055948892,50.69805535210504,10044.352351166848
1512398700000,51.369333839416505,53.94805615743001,50.74046289655898,10041.47390732455
1512399600000,51.4147147224063,53.970556004842116,50.69981460571289,10046.763963015244
1512400500000,51.39423069181897,53.9702782313029,50.71944429609511,10046.034145254014
1512401400000,51.39375977834065,53.96805602179633,50.69277748531766,10039.861381647464
1512402300000,51.4657917677754,54.000754083905896,50.718518426683204,10046.881320330791
1512403200000,51.445320614901455,53.97730176410978,50.73620363871257,10045.13156421797
1512404100000,51.45768583085802,53.995555623372404,50.742986069785225,10045.790102143754
1512405000000,51.43200065612793,53.98344476064046,50.749976852205066,10049.15984984458
1512405900000,51.41827841016981,53.9741485426161,50.704536798265245,10043.150895286986
1512406800000,51.36166708204481,53.93851915995279,50.70180531607735,10042.171083702322
1512407700000,51.361222648620604,53.94648219214545,50.691388633516105,10046.150840515083
1512408600000,51.39427824020386,53.96018579271104,50.69569419754876,10044.779633328177
1512409500000,51.417998629832965,53.971111594306095,50.69222200181749,10045.075148976084
1512410400000,51.39039138354392,53.96277834574381,50.70749974780613,10042.686688620559
1512411300000,51.383056026034886,53.95888930426703,50.678499677446155,10043.174627696191
1512412200000,51.39033386442397,53.95222284528944,50.67927746242947,10048.929196897603
1512413100000,51.42833397971259,53.970494277388966,50.71361088222928,10048.28079340909
1512414000000,51.440500717163076,53.974506561844436,50.72833321889242,10047.270096760683
1512414900000,51.397333908081045,53.948889520433205,50.72944435543485,10045.875576481794
1512415800000,51.392111629909934,53.951389630635575,50.711110941569004,10043.191348316497
